Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label,results,src_port,dst_port,protocol,src_private,dst_private,credit_income_ratio,annuity_income_ratio,goods_income_ratio,followers_log,followers_neg
10.42.0.211-10.42.0.1-21184-53-17,108759,48,500,Cash loans,M,135000.0,514777.5,52879.5,477000.0,Working,Separated,1,1,21184,53,17,True,True,3.81313842119688,0.39169709854001084,3.5333071606876985,6.2166061010848646,0
10.42.0.211-23.205.27.180-59856-443-6,108760,42,400,Revolving loans,F,90000.0,180000.0,9000.0,180000.0,Working,Civil marriage,1,1,59856,443,6,True,False,1.9999777780246886,0.09999888890123443,1.9999777780246886,5.993961427306569,0
172.217.10.142-10.42.0.151-443-57338-6,108761,44,500,Revolving loans,M,180000.0,180000.0,9000.0,180000.0,Working,Married,1,1,443,57338,6,False,True,0.9999944444753085,0.049999722223765426,0.9999944444753085,6.2166061010848646,0
172.217.6.206-10.42.0.151-443-49851-17,108762,31,945,Cash loans,F,157500.0,327024.0,25965.0,270000.0,Commercial associate,Married,0,0,443,49851,17,False,True,2.076329674097307,0.16485609615177046,1.7142748300010793,6.852242569051878,0
10.42.0.211-98.139.199.205-47985-443-6,108764,44,400,Cash loans,M,270000.0,835605.0,22171.5,697500.0,Commercial associate,Separated,1,1,47985,443,6,True,False,3.094821871030107,0.08211636253199062,2.583323765467535,5.993961427306569,0
171.84.4.11-10.42.0.211-80-60021-6,108765,41,500,Cash loans,F,121500.0,601470.0,25483.5,450000.0,Working,Single / not married,1,1,80,60021,6,False,True,4.950329626916651,0.20973901449370788,3.703673220796537,6.2166061010848646,0
172.217.10.46-10.42.0.211-443-56745-6,108766,30,1982,Cash loans,F,202500.0,1436850.0,42142.5,1125000.0,Working,Single / not married,0,0,443,56745,6,False,True,7.09552051594807,0.20811008340699552,5.555528120848786,7.592366128519796,0
172.217.10.14-10.42.0.151-443-53471-6,108768,34,850,Cash loans,F,135000.0,225000.0,15034.5,225000.0,State servant,Married,0,0,443,53471,6,False,True,1.6666543210791032,0.11136584173450567,1.6666543210791032,6.7464121285733745,0
198.11.132.221-10.42.0.211-443-39961-6,108770,23,400,Cash loans,M,157500.0,539100.0,29376.0,450000.0,Working,Married,1,1,443,39961,6,False,True,3.4228354105688217,0.18651310150411743,2.8571247166684657,5.993961427306569,0
10.42.0.151-13.32.234.221-53120-443-6,108771,33,400,Cash loans,F,135000.0,450000.0,21780.0,450000.0,Working,Married,1,1,53120,443,6,True,False,3.3333086421582063,0.16133213828045717,3.3333086421582063,5.993961427306569,0
10.42.0.211-107.20.205.68-39611-443-6,108772,37,500,Cash loans,M,157500.0,227520.0,13918.5,180000.0,Working,Married,1,1,39611,443,6,True,False,1.4445622567475762,0.08837086748655563,1.1428498866673862,6.2166061010848646,0
10.42.0.42-103.235.46.39-40282-80-6,108773,31,500,Cash loans,F,225000.0,312840.0,24844.5,247500.0,Pensioner,Civil marriage,0,0,40282,80,6,True,False,1.390393820471909,0.11041950924662557,1.0999951111328394,6.2166061010848646,0
192.229.173.173-10.42.0.211-80-39743-6,108774,28,400,Cash loans,F,157500.0,855000.0,25128.0,855000.0,Working,Married,1,1,80,39743,6,False,True,5.428536961670084,0.15954184417876713,5.428536961670084,5.993961427306569,0
182.22.25.124-10.42.0.211-443-54092-6,108775,25,400,Cash loans,F,157500.0,436032.0,16564.5,360000.0,Commercial associate,Single / not married,1,1,443,54092,6,False,True,2.7684395654630762,0.10517076082056621,2.2856997733347724,5.993961427306569,0
172.217.10.36-10.42.0.42-443-42888-6,108776,26,800,Cash loans,M,180000.0,622413.0,30073.5,495000.0,Pensioner,Civil marriage,1,1,443,42888,6,False,True,3.4578307898289453,0.16707407181071215,2.749984722307098,6.68586094706836,0
10.42.0.211-31.13.71.52-49572-443-6,108777,45,1890,Cash loans,F,67500.0,117162.0,11718.0,103500.0,Working,Married,1,1,49572,443,6,True,False,1.735707619146383,0.1735974281862491,1.5333106176204796,7.544861068658458,0
8.0.6.4-8.6.0.1-0-0-0,108778,28,400,Cash loans,F,72000.0,708939.0,31356.0,612000.0,Pensioner,Married,1,1,0,0,0,False,False,9.846238246691017,0.4354939514728962,8.499881946084082,5.993961427306569,0
140.205.62.20-10.42.0.211-80-35201-6,108780,42,1250,Cash loans,F,225000.0,653328.0,19233.0,468000.0,Working,Married,1,1,80,35201,6,False,True,2.9036670948129117,0.08547962009057737,2.0799907555966417,7.1316985104669115,0
8.0.6.4-8.6.0.1-0-0-0,108781,28,400,Cash loans,F,540000.0,538704.0,26046.0,481500.0,Working,Married,1,1,0,0,0,False,False,0.9975981525960137,0.04823324401251109,0.8916650154351566,5.993961427306569,0
10.42.0.211-64.71.142.124-41099-80-6,108782,44,800,Cash loans,F,180000.0,1260000.0,40774.5,1260000.0,Working,Married,1,1,41099,80,6,True,False,6.999961111327159,0.22652374153476926,6.999961111327159,6.68586094706836,0
172.217.9.227-10.42.0.42-443-41215-6,108783,26,1370,Cash loans,M,112500.0,288873.0,18936.0,238500.0,Working,Single / not married,1,1,443,41215,6,False,True,2.5677371756695497,0.16831850383552147,2.1199811557230603,7.223295679562314,0
10.42.0.151-10.42.0.1-52586-53-17,108784,40,500,Cash loans,F,157500.0,675000.0,32602.5,675000.0,Pensioner,Married,1,1,52586,53,17,True,True,4.2856870750026985,0.20699868572263033,4.2856870750026985,6.2166061010848646,0
172.217.10.238-10.42.0.151-443-57608-6,108785,30,970,Cash loans,F,153000.0,625356.0,18414.0,522000.0,Working,Civil marriage,1,1,443,57608,6,False,True,4.087267403481023,0.1203521545610813,3.411742406912373,6.878326468291325,0
172.217.12.162-10.42.0.151-443-39313-6,108786,29,400,Cash loans,F,126000.0,225000.0,9909.0,225000.0,Pensioner,Married,1,1,443,39313,6,False,True,1.7857001134911628,0.0786422329981508,1.7857001134911628,5.993961427306569,0
220.181.7.190-10.42.0.211-443-50538-6,108787,30,800,Cash loans,F,112500.0,339241.5,12919.5,238500.0,Working,Single / not married,1,1,443,50538,6,False,True,3.0154531959715913,0.1148389792090737,2.1199811557230603,6.68586094706836,0
10.42.0.211-87.240.165.91-55927-443-6,108789,23,2294,Cash loans,F,234000.0,277969.5,18706.5,229500.0,Commercial associate,Single / not married,0,0,55927,443,6,True,False,1.1878987696633776,0.0799419660599741,0.9807650394656433,7.738488122494646,0
10.42.0.42-61.135.185.139-58133-80-6,108790,41,400,Cash loans,M,180000.0,675000.0,21906.0,675000.0,State servant,Single / not married,1,1,58133,80,6,True,False,3.7499791667824067,0.12169932389264504,3.7499791667824067,5.993961427306569,0
184.169.166.225-10.42.0.211-443-58270-6,108791,40,750,Revolving loans,F,180000.0,540000.0,27000.0,540000.0,Working,Married,0,0,443,58270,6,False,True,2.9999833334259254,0.14999916667129626,2.9999833334259254,6.621405651764134,0
172.217.10.4-10.42.0.211-443-48519-6,108792,54,400,Cash loans,F,130500.0,1006920.0,46660.5,900000.0,Working,Widow,1,1,443,48519,6,False,True,7.715802944038743,0.35754898429897086,6.896498877403238,5.993961427306569,0
183.79.215.140-10.42.0.42-443-46587-6,108793,32,1090,Cash loans,M,112500.0,481495.5,36130.5,454500.0,Working,Widow,1,1,443,46587,6,False,True,4.279921956249278,0.3211571452698198,4.039964089208096,6.994849985833071,0
203.205.158.53-10.42.0.151-80-52191-6,108794,58,400,Cash loans,F,90000.0,225000.0,10944.0,225000.0,Working,Married,1,1,80,52191,6,False,True,2.499972222530861,0.12159864890390107,2.499972222530861,5.993961427306569,0
172.217.3.99-10.42.0.211-443-41524-6,108795,31,500,Cash loans,F,112500.0,801306.0,42691.5,742500.0,Working,Married,0,0,443,41524,6,False,True,7.122656687496111,0.3794766268744278,6.59994133385481,6.2166061010848646,0
10.42.0.211-36.51.254.232-47494-443-6,108796,30,600,Revolving loans,F,135000.0,270000.0,13500.0,270000.0,Working,Separated,1,1,47494,443,6,True,False,1.9999851852949238,0.09999925926474619,1.9999851852949238,6.398594934535208,0
10.42.0.211-64.71.142.110-41778-443-6,108797,56,400,Cash loans,F,162000.0,1078200.0,31653.0,900000.0,Working,Single / not married,1,1,41778,443,6,True,False,6.6555144721328885,0.19538768279208152,5.555521262214431,5.993961427306569,0
10.42.0.211-123.125.29.220-47541-80-6,108798,27,400,Cash loans,M,180000.0,1293502.5,41854.5,1129500.0,Working,Married,1,1,47541,80,6,True,False,7.186085077305126,0.2325237082016211,6.2749651390825605,5.993961427306569,0
10.42.0.211-23.206.166.66-59734-80-6,108799,30,500,Cash loans,F,157500.0,592560.0,25236.0,450000.0,Working,Married,0,0,59734,80,6,True,False,3.7622618269090355,0.16022755411076756,2.8571247166684657,6.2166061010848646,0
10.42.0.211-64.71.142.124-35762-80-6,108800,36,1000,Cash loans,M,115200.0,468733.5,30649.5,387000.0,Working,Civil marriage,1,1,35762,80,6,True,False,4.0688318677789255,0.26605237801755194,3.359345839011814,6.90875477931522,0
10.42.0.211-10.42.0.1-13533-53-17,108803,50,850,Cash loans,F,45000.0,473661.0,23166.0,333000.0,Working,Married,0,0,13533,53,17,True,True,10.525566098531144,0.5147885602542166,7.399835559209795,6.7464121285733745,0
216.58.212.131-10.42.0.42-443-43403-6,108804,34,400,Cash loans,M,225000.0,886500.0,26050.5,886500.0,Pensioner,Married,1,1,443,43403,6,False,True,3.9399824889667157,0.11577948542450922,3.9399824889667157,5.993961427306569,0
10.42.0.151-119.146.74.33-50175-443-6,108805,25,400,Cash loans,F,135000.0,616500.0,22144.5,616500.0,Pensioner,Married,0,0,50175,443,6,True,False,4.566632839756743,0.16403211828060532,4.566632839756743,5.993961427306569,0
209.10.120.26-10.42.0.211-80-41995-6,108806,28,400,Cash loans,M,247500.0,760225.5,38947.5,679500.0,Working,Married,1,1,80,41995,6,False,True,3.071605771289813,0.1573630005535331,2.7454434527537264,5.993961427306569,0
172.217.11.42-10.42.0.211-443-35591-6,108807,35,500,Cash loans,M,99000.0,545040.0,25537.5,450000.0,Working,Single / not married,0,0,443,35591,6,False,True,5.50539893536429,0.25795193987939513,4.545408632236038,6.2166061010848646,0
10.42.0.151-91.190.219.43-33598-12350-6,108808,31,400,Cash loans,M,135000.0,723996.0,30802.5,585000.0,Working,Married,1,1,33598,12350,6,True,False,5.3628936081954945,0.2281649765557292,4.333301234805668,5.993961427306569,0
10.42.0.42-107.22.224.100-39826-443-6,108809,42,500,Revolving loans,M,202500.0,585000.0,29250.0,585000.0,Working,Married,1,1,39826,443,6,True,False,2.8888746228413686,0.14444373114206843,2.8888746228413686,6.2166061010848646,0
10.42.0.151-64.71.142.124-39931-80-6,108812,29,400,Revolving loans,F,135000.0,180000.0,9000.0,180000.0,Working,Married,1,1,39931,80,6,True,False,1.3333234568632826,0.06666617284316413,1.3333234568632826,5.993961427306569,0
10.42.0.1-10.42.0.42-53-41035-17,108815,25,400,Cash loans,F,112500.0,888439.5,32040.0,688500.0,Working,Married,1,1,53,41035,17,True,True,7.897169802935085,0.284797468466947,6.119945600483551,5.993961427306569,0
192.229.173.173-10.42.0.211-443-46017-6,108816,39,500,Cash loans,F,90000.0,662026.5,23908.5,571500.0,Commercial associate,Married,0,0,443,46017,6,False,True,7.3557682692414526,0.2656470483661293,6.349929445228386,6.2166061010848646,0
216.58.212.131-10.42.0.151-443-48346-17,108817,35,400,Cash loans,F,202500.0,582768.0,34204.5,540000.0,State servant,Married,1,1,443,48346,17,False,True,2.8778524550496045,0.1689102769862865,2.6666534980074172,5.993961427306569,0
172.217.10.78-10.42.0.151-443-44694-6,108818,33,400,Cash loans,F,130500.0,922266.0,47218.5,810000.0,Commercial associate,Married,0,0,443,44694,6,False,True,7.0671182596301945,0.36182481360296087,6.206848989662914,5.993961427306569,0
10.42.0.211-66.198.24.240-53428-80-6,108819,43,400,Cash loans,M,360000.0,369720.0,29340.0,292500.0,Commercial associate,Married,1,1,53428,80,6,True,False,1.0269971472301467,0.08149977361173996,0.8124977430618249,5.993961427306569,0
192.229.173.173-10.42.0.42-443-60409-6,108820,26,400,Cash loans,F,202500.0,951538.5,37737.0,850500.0,Commercial associate,Married,1,1,443,60409,6,False,True,4.698932350951353,0.18635463528575166,4.199979259361682,5.993961427306569,0
202.77.129.185-10.42.0.211-80-37333-6,108821,49,2270,Cash loans,F,202500.0,412614.0,32598.0,364500.0,Commercial associate,Civil marriage,1,1,80,37333,6,False,True,2.0375899378274673,0.16097698282971443,1.7999911111550067,7.7279755421055585,0
10.42.0.1-10.42.0.42-53-19504-17,108822,49,500,Cash loans,F,135000.0,163201.5,11736.0,148500.0,Working,Married,1,1,53,19504,17,True,True,1.2088910452515167,0.08693268938748602,1.099991851912208,6.2166061010848646,0
10.42.0.211-66.198.24.225-58095-443-6,108823,60,400,Cash loans,F,135000.0,1190340.0,63549.0,1125000.0,Working,Married,1,1,58095,443,6,True,False,8.817268020236886,0.4707298464455819,8.333271605395515,5.993961427306569,0
175.100.207.206-10.42.0.211-80-46327-6,108824,24,400,Cash loans,F,171000.0,1078200.0,31653.0,900000.0,Working,Married,1,1,80,46327,6,False,True,6.305226285226402,0.18510418067730597,5.263127116215695,5.993961427306569,0
10.42.0.1-10.42.0.42-53-25470-17,108827,38,2220,Cash loans,F,117000.0,450000.0,16965.0,450000.0,Working,Civil marriage,1,1,53,25470,17,True,True,3.8461209733250143,0.14499876069435305,3.8461209733250143,7.7057128238944275,0
172.217.10.3-10.42.0.42-80-56734-6,108828,33,400,Cash loans,F,112500.0,239850.0,25186.5,225000.0,Working,Married,1,1,80,56734,6,False,True,2.131981049057342,0.2238780099732447,1.9999822223802455,5.993961427306569,0
172.217.12.142-10.42.0.151-443-51313-17,108829,37,400,Cash loans,F,112500.0,1102500.0,29695.5,1102500.0,Pensioner,Widow,1,1,443,51313,17,False,True,9.799912889663203,0.2639576537097448,9.799912889663203,5.993961427306569,0
10.42.0.211-69.147.89.215-58290-443-6,108831,40,400,Cash loans,F,126000.0,392427.0,22657.5,324000.0,Commercial associate,Civil marriage,0,0,58290,443,6,True,False,3.114475281942207,0.17982000142856008,2.5714081634272743,5.993961427306569,0
172.217.8.3-10.42.0.151-443-54365-6,108832,28,500,Cash loans,F,225000.0,199080.0,11556.0,157500.0,Working,Single / not married,1,1,443,54365,6,False,True,0.884796067573033,0.051359771734347845,0.6999968889027159,6.2166061010848646,0
10.42.0.211-52.216.32.144-42681-443-6,108833,29,1000,Cash loans,M,103500.0,225000.0,12577.5,225000.0,Commercial associate,Married,0,0,42681,443,6,True,False,2.173892039690438,0.12152056501869547,2.173892039690438,6.90875477931522,0
10.42.0.211-116.211.111.239-47192-80-6,108835,39,500,Cash loans,M,180000.0,481320.0,13923.0,315000.0,Commercial associate,Married,1,1,47192,80,6,True,False,2.673985144526975,0.0773495702801651,1.7499902778317897,6.2166061010848646,0
182.22.25.252-10.42.0.42-443-54535-6,108836,30,400,Cash loans,F,99000.0,1546020.0,42642.0,1350000.0,Pensioner,Married,1,1,443,54535,6,False,True,15.616205896910133,0.43072292199068696,13.636225896708114,5.993961427306569,0
172.217.6.206-10.42.0.151-443-36065-6,108837,34,1190,Cash loans,F,90000.0,697500.0,22500.0,697500.0,Working,Married,1,1,443,36065,6,False,True,7.7499138898456685,0.24999722225308607,7.7499138898456685,7.0825485693553,0
10.42.0.151-104.244.43.99-50124-443-6,108838,32,3570,Cash loans,F,157500.0,684000.0,20128.5,684000.0,Commercial associate,Separated,1,1,50124,443,6,True,False,4.342829569336068,0.12779918857658046,4.342829569336068,8.18060094759445,0
172.217.11.10-10.42.0.211-443-57344-6,108839,30,2138,Cash loans,M,180000.0,1082214.0,31639.5,945000.0,Commercial associate,Separated,1,1,443,57344,6,False,True,6.012266598518897,0.17577402347764734,5.24997083349537,7.668093709082406,0
219.142.78.162-10.42.0.211-443-51912-6,108840,39,850,Cash loans,F,90000.0,854352.0,27688.5,612000.0,Pensioner,Married,1,1,443,51912,6,False,True,9.492694525616383,0.3076465817046477,6.799924445283941,6.7464121285733745,0
10.42.0.211-10.42.0.1-41634-53-17,108841,46,1620,Revolving loans,F,112500.0,337500.0,16875.0,337500.0,Working,Married,1,1,41634,53,17,True,True,2.9999733335703684,0.1499986666785184,2.9999733335703684,7.390798521735676,0
10.42.0.211-104.192.110.245-59655-443-6,108842,39,1157,Cash loans,F,180000.0,1275921.0,37435.5,999000.0,State servant,Married,0,0,59655,443,6,True,False,7.088410619941,0.20797384458975227,5.549969166837962,7.05444965813294,0
10.42.0.1-10.42.0.42-53-12183-17,108843,23,4340,Cash loans,M,135000.0,1042560.0,34587.0,900000.0,Working,Married,1,1,53,12183,17,True,True,7.722609462152132,0.25619810223627976,6.666617284316413,8.375860015299594,0
10.42.0.151-10.42.0.1-16035-53-17,108844,37,1100,Cash loans,F,153999.0,473760.0,43839.0,450000.0,Working,Married,1,1,16035,53,17,True,True,3.076363636363636,0.2846688311688312,2.9220779220779223,7.00397413672268,0
209.10.120.26-10.42.0.211-80-51538-6,108845,38,2010,Cash loans,M,135000.0,835605.0,27085.5,697500.0,Pensioner,Married,1,1,80,51538,6,False,True,6.189620817623573,0.20063184717150243,5.16662839534522,7.606387389772652,0
203.130.53.126-10.42.0.42-80-50847-6,108846,28,1780,Cash loans,F,310500.0,239850.0,25830.0,225000.0,Pensioner,Single / not married,1,1,80,50847,6,False,True,0.7724612803179378,0.0831881378803933,0.7246353473901855,7.484930283289661,0
10.42.0.151-64.71.142.120-33748-80-6,108847,41,1975,Cash loans,M,130050.0,81000.0,4324.5,81000.0,Working,Civil marriage,1,1,33748,80,6,True,False,0.6228325810643517,0.03325233946682455,0.6228325810643517,7.588829878307813,0
180.163.15.184-10.42.0.211-80-54011-6,108848,29,-312,Cash loans,F,211500.0,545040.0,26509.5,450000.0,Working,Married,1,1,80,54011,6,False,True,2.577009092155593,0.12533983290859144,2.127649514659505,0.0,1
172.217.10.10-10.42.0.151-443-57370-6,108849,35,400,Cash loans,M,225000.0,352044.0,17253.0,247500.0,Commercial associate,Married,0,0,443,57370,6,False,True,1.5646330460753508,0.07667965920151466,1.0999951111328394,5.993961427306569,0
10.42.0.151-68.67.178.230-54318-443-6,108850,35,-1815,Revolving loans,F,225000.0,675000.0,33750.0,675000.0,Working,Married,1,1,54318,443,6,True,False,2.999986666725926,0.14999933333629628,2.999986666725926,0.0,1
10.42.0.151-23.205.18.73-41691-443-6,108851,32,500,Cash loans,F,252000.0,896157.0,34132.5,801000.0,Working,Married,1,1,41691,443,6,True,False,3.5561644596648425,0.13544589108773378,3.1785588152427966,6.2166061010848646,0
10.42.0.211-10.42.0.1-1158-53-17,108853,50,5380,Cash loans,F,112500.0,364500.0,13869.0,364500.0,Working,Married,1,1,1158,53,17,True,True,3.2399712002559977,0.12327890418751833,3.2399712002559977,8.59062950948942,0
205.185.216.10-10.42.0.42-80-54348-6,108854,41,2120,Cash loans,M,103500.0,450000.0,35554.5,450000.0,Pensioner,Married,0,0,80,54348,6,False,True,4.347784079380876,0.343518420111883,4.347784079380876,7.659642954564682,0
10.42.0.151-104.192.110.245-41181-80-6,108855,29,1640,Cash loans,F,108000.0,490495.5,30136.5,454500.0,Working,Single / not married,1,1,41181,80,6,True,False,4.541582948306035,0.27903908297145397,4.208294367644744,7.403061091090091,0
172.217.10.66-10.42.0.211-443-45807-6,108856,42,-339,Cash loans,M,126000.0,314100.0,11767.5,225000.0,Working,Married,1,1,443,45807,6,False,True,2.4928373584336634,0.09339211593558781,1.7857001134911628,0.0,1
205.185.216.10-10.42.0.211-80-54589-6,108857,50,1590,Cash loans,F,87750.0,770913.0,24867.0,643500.0,Working,Married,0,0,80,54589,6,False,True,8.78523321671548,0.2833813859671115,7.333249763535458,7.372118028337787,0
10.42.0.211-119.146.74.33-51074-443-6,108858,39,-400,Cash loans,M,315000.0,906615.0,29592.0,688500.0,Working,Married,1,1,51074,443,6,True,False,2.8781337202104122,0.0939425589125114,2.1857073469608035,0.0,1
10.42.0.42-54.148.139.215-34344-443-6,108859,39,-993,Cash loans,M,121500.0,545040.0,26509.5,450000.0,Working,Married,0,0,34344,443,6,True,False,4.485889005028765,0.21818338943712398,3.703673220796537,0.0,1
10.42.0.151-10.42.0.1-24761-53-17,108860,30,-400,Cash loans,M,76500.0,508495.5,24592.5,454500.0,Commercial associate,Single / not married,1,1,24761,53,17,True,True,6.6469131122468985,0.3214663860603129,5.941098809165894,0.0,1
172.217.12.163-10.42.0.151-443-54860-6,108861,47,-990,Cash loans,F,45000.0,168102.0,15844.5,148500.0,Pensioner,Married,1,1,443,54860,6,False,True,3.7355169885113666,0.35209217572942825,3.2999266682962602,0.0,1
192.229.173.173-10.42.0.211-80-53901-6,108862,35,1390,Cash loans,F,180000.0,675000.0,38880.0,675000.0,Pensioner,Married,0,0,80,53901,6,False,True,3.7499791667824067,0.21599880000666663,3.7499791667824067,7.237778191923443,0
157.240.2.25-10.42.0.211-443-33399-6,108863,29,7040,Cash loans,F,126000.0,324216.0,21793.5,256500.0,Working,Married,1,1,443,33399,6,False,True,2.573122435536226,0.17296291299275401,2.0356981293799254,8.859505484519133,0
172.217.9.234-10.42.0.42-443-44846-6,108864,34,1090,Cash loans,F,135000.0,675000.0,24799.5,675000.0,Working,Married,1,1,443,44846,6,False,True,4.9999629632373095,0.18369863926933874,4.9999629632373095,6.994849985833071,0
10.42.0.42-23.192.4.224-34397-80-6,108865,26,400,Cash loans,F,67500.0,67500.0,6673.5,67500.0,State servant,Married,1,1,34397,80,6,True,False,0.9999851854046606,0.09886520199700745,0.9999851854046606,5.993961427306569,0
172.217.10.46-10.42.0.151-443-47892-6,108866,27,3060,Cash loans,M,202500.0,728460.0,46683.0,675000.0,Working,Married,1,1,443,47892,6,False,True,3.597315568812006,0.2305321949027412,3.3333168725092714,8.026496938945412,0
10.42.0.211-104.97.95.172-59653-80-6,108867,30,1908,Cash loans,F,630000.0,1418868.0,72076.5,1354500.0,Commercial associate,Married,0,0,59653,80,6,True,False,2.2521678537018195,0.11440696125879166,2.149996587307004,7.554334823725748,0
172.217.12.170-10.42.0.211-443-59121-6,108868,29,400,Cash loans,M,202500.0,675000.0,32602.5,675000.0,State servant,Single / not married,1,1,443,59121,6,False,True,3.3333168725092714,0.16099920494219783,3.3333168725092714,5.993961427306569,0
172.217.11.14-10.42.0.151-443-36039-6,108869,40,1290,Revolving loans,F,90000.0,270000.0,13500.0,270000.0,Pensioner,Married,1,1,443,36039,6,False,True,2.999966667037033,0.14999833335185164,2.999966667037033,7.1631723908466425,0
10.42.0.151-98.139.183.24-52833-80-6,108870,55,1590,Cash loans,F,211500.0,1125000.0,32895.0,1125000.0,Commercial associate,Married,1,1,52833,80,6,True,False,5.319123786648763,0.15553117952160983,5.319123786648763,7.372118028337787,0
8.0.6.4-8.6.0.1-0-0-0,108871,40,1460,Revolving loans,F,94500.0,225000.0,11250.0,225000.0,Pensioner,Civil marriage,0,0,0,0,0,False,False,2.380927185955704,0.1190463592977852,2.380927185955704,7.2868764117507,0
175.100.207.233-10.42.0.151-443-52786-6,108872,46,1640,Cash loans,F,72000.0,697500.0,29682.0,697500.0,Working,Married,0,0,443,52786,6,False,True,9.687365453257593,0.412244274385078,9.687365453257593,7.403061091090091,0
10.42.0.42-66.102.255.61-47334-443-6,108873,37,600,Cash loans,M,157500.0,132768.0,6516.0,90000.0,Working,Married,1,1,47334,443,6,True,False,0.8429660764058641,0.04137116589735938,0.5714249433336931,6.398594934535208,0
10.42.0.211-10.42.0.1-17412-53-17,108874,41,1640,Cash loans,M,99000.0,284400.0,13963.5,225000.0,Working,Single / not married,0,0,17412,53,17,True,True,2.872698255573176,0.14104402985828426,2.272704316118019,7.403061091090091,0
10.42.0.151-10.42.0.1-4439-53-17,108875,32,400,Cash loans,M,180000.0,1078200.0,31653.0,900000.0,Working,Married,1,1,4439,53,17,True,True,5.989966722407098,0.175849023060983,4.999972222376543,5.993961427306569,0
222.73.28.96-10.42.0.211-80-48018-6,108876,27,1775,Revolving loans,M,238500.0,180000.0,9000.0,180000.0,State servant,Married,1,1,80,48018,6,False,True,0.7547138167135568,0.037735690835677835,0.7547138167135568,7.4821189235521155,0
10.42.0.211-66.102.255.50-35280-80-6,108877,23,50,Cash loans,M,193500.0,339948.0,36612.0,315000.0,Working,Married,1,1,35280,80,6,True,False,1.756828130087183,0.18920832450478292,1.6278985638317114,3.9318256327243257,0
10.42.0.151-65.52.108.74-46910-443-6,108878,27,640,Cash loans,M,180000.0,78192.0,8842.5,67500.0,Working,Single / not married,1,1,46910,443,6,True,False,0.434397586680074,0.04912472708484953,0.3749979166782407,6.46302945692067,0
10.42.0.151-72.21.206.121-40466-443-6,108879,37,1060,Cash loans,F,112500.0,143910.0,14148.0,135000.0,Pensioner,Widow,1,1,40466,443,6,True,False,1.279188629434405,0.12575888214326983,1.1999893334281473,6.966967138613983,0
203.205.158.61-10.42.0.42-80-46345-6,108880,27,500,Cash loans,F,225000.0,943425.0,27715.5,787500.0,Commercial associate,Married,1,1,80,46345,6,False,True,4.192981364527268,0.12317945253576651,3.49998444451358,6.2166061010848646,0
10.42.0.151-101.226.103.112-34763-80-6,108881,25,57,Cash loans,F,67500.0,49752.0,6034.5,45000.0,Commercial associate,Civil marriage,1,1,34763,80,6,True,False,0.7370557473222619,0.08939867557517667,0.6666567902697738,4.060443010546419,0
172.217.10.238-10.42.0.151-443-45372-6,108882,41,1380,Cash loans,F,157500.0,640080.0,24259.5,450000.0,Commercial associate,Married,1,1,443,45372,6,False,True,4.063974196989226,0.15402759347559697,2.8571247166684657,7.2305631534092925,0
172.217.10.78-10.42.0.151-443-52911-6,108883,22,400,Cash loans,F,450000.0,224149.5,23535.0,193500.0,Commercial associate,Married,1,1,443,52911,6,False,True,0.4981088930913487,0.05229988377803605,0.4299990444465679,5.993961427306569,0
216.58.219.200-10.42.0.42-443-38864-6,108884,54,1240,Cash loans,F,405000.0,1762110.0,67248.0,1575000.0,Commercial associate,Widow,1,1,443,38864,6,False,True,4.350878145979887,0.16604403445917418,3.8888792867178106,7.123672785204607,0
182.22.24.124-10.42.0.211-443-45717-6,108885,29,900,Cash loans,F,180000.0,1024740.0,52452.0,900000.0,Working,Separated,1,1,443,45717,6,False,True,5.692968372397931,0.2913983811201049,4.999972222376543,6.803505257608338,0
172.217.10.4-10.42.0.151-443-49536-6,108886,38,400,Cash loans,M,121500.0,225000.0,17775.0,225000.0,Working,Civil marriage,0,0,443,49536,6,False,True,1.8518366103982684,0.1462950922214632,1.8518366103982684,5.993961427306569,0
10.42.0.151-23.194.141.104-37359-443-6,108888,33,770,Cash loans,F,112500.0,630000.0,18184.5,630000.0,Commercial associate,Married,1,1,37359,443,6,True,False,5.599950222664687,0.16163856321277145,5.599950222664687,6.647688373563329,0
10.42.0.211-104.192.110.245-33717-80-6,108889,29,500,Cash loans,F,85500.0,315000.0,16213.5,315000.0,Commercial associate,Married,1,1,33717,80,6,True,False,3.684167436638168,0.18962936106010456,3.684167436638168,6.2166061010848646,0
172.217.11.3-10.42.0.211-443-40754-6,108890,32,4710,Cash loans,F,67500.0,450000.0,16965.0,450000.0,Working,Married,1,1,443,40754,6,False,True,6.666567902697738,0.2513296099317047,6.666567902697738,8.45765547870004,0
172.217.6.238-10.42.0.151-443-41637-6,108891,38,1856,Cash loans,M,148500.0,99000.0,5814.0,99000.0,Working,Married,1,1,443,41637,6,False,True,0.6666621773590751,0.03915125150672386,0.6666621773590751,7.526717561352706,0
10.42.0.211-72.21.207.148-33389-443-6,108892,32,500,Cash loans,M,67500.0,659610.0,21406.5,472500.0,Working,Married,0,0,33389,443,6,True,False,9.771855231774344,0.3171286351313314,6.999896297832625,6.2166061010848646,0
